total_parameters,total_training_time,test_accuracy
4869002,2034.00390625,0.8664863705635071
1749386,870.73095703125,0.7837539911270142
6070410,1497.68798828125,0.35817307233810425
556554,556.7359619140625,0.7448918223381042
6944138,1707.6629638671875,0.7117387652397156
2100932,1031.89794921875,0.9075520634651184
1749386,870.7969970703125,0.7730368375778198
881418,725.0419921875,0.7702323794364929
14327946,2116.09912109375,0.8746995329856873
1060654,952.7879638671875,0.8606770634651184
1749386,866.5750122070312,0.762620210647583
1640216,1600.3599853515625,0.8902243375778198
7654026,2218.1171875,0.8454527258872986
2186250,1003.43798828125,0.7988781929016113
1174294,904.9739990234375,0.780348539352417
6944138,1710.8599853515625,0.7644230723381042
1749386,881.54296875,0.6323117017745972
6315018,1390.2659912109375,0.9181690812110901
6070410,1487.805908203125,0.6111778616905212
5032842,1658.708984375,0.7891626358032227
1177268,899.6619873046875,0.7362780570983887
490698,562.1729736328125,0.8465544581413269
6944138,1671.965087890625,0.5810296535491943
556554,550.1170043945312,0.7512019276618958
6070410,1470.125,0.42958733439445496
556554,550.1170043945312,0.7512019276618958
6944138,1707.6629638671875,0.7117387652397156
2186250,1003.1270141601562,0.7591145634651184
6944138,1712.56005859375,0.7240585088729858
1749386,871.4520263671875,0.7898637652397156
5878154,1228.373046875,0.9143629670143127
6944138,1712.56005859375,0.7240585088729858
22585482,2796.5380859375,0.8907251358032227
5124362,1480.3330078125,0.9293870329856873
7817866,1951.5379638671875,0.7487980723381042
1749386,871.4520263671875,0.7898637652397156
556554,550.1170043945312,0.7512019276618958
1749386,887.5870361328125,0.715745210647583
5032842,1658.708984375,0.7891626358032227
8691594,2121.02392578125,0.8118990659713745
6944138,1677.43701171875,0.41135817766189575
1749386,871.1800537109375,0.7468950152397156
883227,757.6599731445312,0.7480969429016113
490698,568.66796875,0.8433493375778198
556554,550.906982421875,0.7467948794364929
1749386,854.3469848632812,0.5547876358032227
6944138,1707.6629638671875,0.7117387652397156
3813770,1064.25,0.914963960647583
5906570,1851.8299560546875,0.8411458134651184
1749386,871.4520263671875,0.7898637652397156
6944138,1747.967041015625,0.6086738705635071
3813770,1020.4639892578125,0.883713960647583
6944138,1707.6629638671875,0.7117387652397156
4869002,2034.00390625,0.8664863705635071
5906570,1852.14794921875,0.8313301205635071
6780298,2039.2130126953125,0.8206129670143127
556554,556.7359619140625,0.7448918223381042
2186250,1024.0830078125,0.7993789911270142
14327946,2151.7939453125,0.8832131624221802
6780298,2044.39990234375,0.8694911599159241
5032842,1623.949951171875,0.7750400900840759
6780298,2043.194091796875,0.850661039352417
556554,550.1170043945312,0.7512019276618958
6944138,1707.6629638671875,0.7117387652397156
6944138,1707.6629638671875,0.7117387652397156
490698,560.3300170898438,0.8491586446762085
1291082,743.9039916992188,0.9177684187889099
6070410,1507.7230224609375,0.47846555709838867
1176103,906.3680419921875,0.7572115659713745
556554,556.7359619140625,0.7448918223381042
6070410,1505.2109375,0.6290063858032227
1177268,907.916015625,0.7376803159713745
1806891,885.386962890625,0.91015625
6070410,1487.805908203125,0.6111778616905212
1749386,887.5870361328125,0.715745210647583
5906570,1851.8299560546875,0.8411458134651184
6070410,1488.77001953125,0.5064102411270142
556554,556.7359619140625,0.7448918223381042
6944138,1710.8599853515625,0.7644230723381042
6944138,1712.56005859375,0.7240585088729858
6944138,1707.6629638671875,0.7117387652397156
1488650,941.301025390625,0.7648237347602844
5906570,1851.8299560546875,0.8411458134651184
4250634,1214.865966796875,0.9187700152397156
14327946,2139.583984375,0.9050480723381042
5906570,1852.14794921875,0.8313301205635071
6944138,1707.6629638671875,0.7117387652397156
5906570,1851.8299560546875,0.8411458134651184
7817866,1951.5379638671875,0.7487980723381042
16075402,2530.169921875,0.9253805875778198
6070410,1487.805908203125,0.6111778616905212
6944138,1712.56005859375,0.7240585088729858
6070410,1551.155029296875,0.5377604365348816
6070410,1487.805908203125,0.6111778616905212
6070410,1550.5999755859375,0.43369391560554504
556554,550.906982421875,0.7467948794364929
5032842,1568.70703125,0.7219551205635071
6944138,1712.56005859375,0.7240585088729858
556554,550.906982421875,0.7467948794364929
2186250,1018.26904296875,0.7895632982254028
15201674,2359.794921875,0.9196714758872986
6944138,1712.56005859375,0.7240585088729858
556554,556.7359619140625,0.7448918223381042
1749386,870.73095703125,0.7837539911270142
1061819,945.7520141601562,0.8634815812110901
556554,543.2210083007812,0.7333734035491943
6944138,1712.56005859375,0.7240585088729858
556554,550.1170043945312,0.7512019276618958
5906570,1852.14794921875,0.8313301205635071
6944138,1712.56005859375,0.7240585088729858
1749386,870.73095703125,0.7837539911270142
556554,556.7359619140625,0.7448918223381042
5878154,1211.18505859375,0.9003405570983887
1749386,871.4520263671875,0.7898637652397156
5906570,1883.06494140625,0.8125
3995274,1826.8759765625,0.8258213400840759
6944138,1707.6629638671875,0.7117387652397156
6780298,2080.65185546875,0.8459535241127014
14327946,2141.19287109375,0.8989382982254028
6070410,1497.68798828125,0.35817307233810425
1925514,1067.676025390625,0.8438501358032227
556554,550.906982421875,0.7467948794364929
1749386,833.9739990234375,0.7763421535491943
1749386,870.7969970703125,0.7730368375778198
6070410,1488.77001953125,0.5064102411270142
883227,756.2379760742188,0.7404847741127014
16075402,2569.5439453125,0.9193710088729858
556554,550.1170043945312,0.7512019276618958
6070410,1488.77001953125,0.5064102411270142
14327946,2199.2060546875,0.8898237347602844
556554,550.906982421875,0.7467948794364929
14327946,2196.09814453125,0.8817107081413269
6944138,1693.614013671875,0.39032453298568726
6070410,1488.77001953125,0.5064102411270142
6944138,1712.56005859375,0.7240585088729858
1177268,907.916015625,0.7376803159713745
6944138,1712.56005859375,0.7240585088729858
6070410,1467.468994140625,0.41205930709838867
490698,568.1309814453125,0.8464543223381042
6070410,1488.77001953125,0.5064102411270142
7817866,1916.52294921875,0.7856570482254028
6944138,1692.198974609375,0.7191506624221802
556554,556.7359619140625,0.7448918223381042
2186250,1006.4400024414062,0.8045873641967773
1749386,871.4520263671875,0.7898637652397156
1749386,872.8179931640625,0.7603164911270142
5906570,1851.27294921875,0.8425480723381042
6944138,1707.6629638671875,0.7117387652397156
1072650,619.094970703125,0.8982371687889099
5906570,1851.8299560546875,0.8411458134651184
3813770,1065.549072265625,0.9153645634651184
5906570,1884.75,0.8735977411270142
556554,550.1170043945312,0.7512019276618958
1749386,892.4429931640625,0.7233573794364929
6944138,1712.56005859375,0.7240585088729858
5906570,1852.14794921875,0.8313301205635071
6944138,1707.89697265625,0.7064303159713745
556554,556.7359619140625,0.7448918223381042
6070410,1487.805908203125,0.6111778616905212
6944138,1707.6629638671875,0.7117387652397156
3813770,1086.10595703125,0.905348539352417
1006794,640.6170043945312,0.8860176205635071
14327946,2139.583984375,0.9050480723381042
1488650,918.7440185546875,0.8267227411270142
1749386,834.10498046875,0.690504789352417
1061819,945.7520141601562,0.8634815812110901
1749386,871.4520263671875,0.7898637652397156
5032842,1691.448974609375,0.7751402258872986
1177268,899.6619873046875,0.7362780570983887
6070410,1486.261962890625,0.5328525900840759
6944138,1676.052978515625,0.6589543223381042
556554,550.1170043945312,0.7512019276618958
6944138,1707.6629638671875,0.7117387652397156
6070410,1488.77001953125,0.5064102411270142
5906570,1854.77490234375,0.8442507982254028
6070410,1487.805908203125,0.6111778616905212
1925514,1067.676025390625,0.8438501358032227
1291082,740.3380126953125,0.9164663553237915
556554,556.7359619140625,0.7448918223381042
3813770,1064.25,0.914963960647583
5032842,1691.448974609375,0.7751402258872986
3813770,1063.3590087890625,0.9116586446762085
1488650,950.3720092773438,0.7993789911270142
1173137,876.5980224609375,0.7948718070983887
6944138,1710.8599853515625,0.7644230723381042
6070410,1486.261962890625,0.5328525900840759
490698,568.66796875,0.8433493375778198
4250634,1175.14404296875,0.8869190812110901
6944138,1710.8599853515625,0.7644230723381042
490698,560.3300170898438,0.8491586446762085
6616458,2441.47021484375,0.8760015964508057
5032842,1658.884033203125,0.7715344429016113
5906570,1852.14794921875,0.8313301205635071
1749386,862.1700439453125,0.7845553159713745
556554,550.906982421875,0.7467948794364929
6944138,1710.8599853515625,0.7644230723381042
1749386,871.4520263671875,0.7898637652397156
556554,550.1170043945312,0.7512019276618958
556554,550.906982421875,0.7467948794364929
6944138,1717.51904296875,0.6456330418586731
5878154,1208.9580078125,0.8882211446762085
7817866,1952.0679931640625,0.7753405570983887
14327946,2116.09912109375,0.8746995329856873
556554,550.906982421875,0.7467948794364929
1749386,878.8079833984375,0.7223557829856873
1925514,1094.3590087890625,0.8391426205635071
14327946,2116.552001953125,0.8343349099159241
1749386,875.2449951171875,0.7083333134651184
1177268,907.916015625,0.7376803159713745
556554,550.906982421875,0.7467948794364929
1749386,871.4520263671875,0.7898637652397156
24332938,3278.8349609375,0.9222756624221802
1749386,870.73095703125,0.7837539911270142
556554,556.7359619140625,0.7448918223381042
6070410,1487.805908203125,0.6111778616905212
5906570,1852.14794921875,0.8313301205635071
6944138,1707.6629638671875,0.7117387652397156
4869002,2035.23095703125,0.8549679517745972
6944138,1707.6629638671875,0.7117387652397156
6070410,1506.1650390625,0.504807710647583
556554,556.7359619140625,0.7448918223381042
6070410,1488.77001953125,0.5064102411270142
2682428,1753.779052734375,0.9109575152397156
1177268,899.6619873046875,0.7362780570983887
3813770,1064.25,0.914963960647583
6944138,1710.8599853515625,0.7644230723381042
1176103,905.885986328125,0.7691305875778198
1749386,823.4660034179688,0.5794270634651184
6070410,1486.261962890625,0.5328525900840759
490698,560.3300170898438,0.8491586446762085
2186250,1011.3560180664062,0.7437900900840759
6944138,1710.8599853515625,0.7644230723381042
6070410,1497.68798828125,0.35817307233810425
6944138,1710.8599853515625,0.7644230723381042
1749386,870.7969970703125,0.7730368375778198
6944138,1728.9169921875,0.32712340354919434
2186250,1018.468017578125,0.5776242017745972
1749386,871.4520263671875,0.7898637652397156
1061819,952.0599975585938,0.8580729365348816
6070410,1551.155029296875,0.5377604365348816
