total_parameters,total_training_time,test_accuracy
1060010,801.7030029296875,0.7655248641967773
1060010,803.3590087890625,0.7700320482254028
3989898,1066.4649658203125,0.9137620329856873
709130,619.675048828125,0.7830528616905212
2799242,1536.4208984375,0.8316305875778198
1225226,703.781982421875,0.9155648946762085
490698,478.67999267578125,0.7369791865348816
943396,868.9869995117188,0.8682892918586731
1006794,561.31494140625,0.9016426205635071
1060010,803.3590087890625,0.7700320482254028
709130,615.8560180664062,0.8010817170143127
1060010,801.7030029296875,0.7655248641967773
5906570,1457.14404296875,0.6103765964508057
709130,623.39697265625,0.7833533883094788
709130,613.5700073242188,0.8045873641967773
709130,615.8560180664062,0.8010817170143127
709130,619.675048828125,0.7830528616905212
490698,472.531982421875,0.7323718070983887
2362378,1041.841064453125,0.8165063858032227
1058845,821.1920166015625,0.7934695482254028
490698,472.531982421875,0.7323718070983887
424842,481.093017578125,0.83984375
1687338,829.083984375,0.9063501358032227
1687338,755.5579833984375,0.9006410241127014
944561,835.43701171875,0.8688902258872986
643274,630.1490478515625,0.8642828464508057
490698,478.67999267578125,0.7369791865348816
1925514,936.9290161132812,0.7983773946762085
1488650,758.0589599609375,0.7190504670143127
1925514,896.4190063476562,0.7791466116905212
767778,627.89404296875,0.6765825152397156
1925514,936.9290161132812,0.7983773946762085
490698,496.6000061035156,0.7597155570983887
1060010,801.7030029296875,0.7655248641967773
709130,624.06396484375,0.7808493375778198
1925514,938.416015625,0.7853565812110901
651039,713.833984375,0.8633813858032227
861706,716.3709716796875,0.8866186141967773
651039,713.3079833984375,0.8564703464508057
1443658,798.0709838867188,0.9231770634651184
651039,692.4420166015625,0.8651843070983887
490698,496.6000061035156,0.7597155570983887
1488650,768.3270263671875,0.7387820482254028
709130,604.739990234375,0.7997796535491943
2799242,1222.572998046875,0.8198117017745972
1488650,771.31396484375,0.7165464758872986
709130,601.406005859375,0.7975761294364929
1925514,941.0449829101562,0.7751402258872986
2799242,1221.9970703125,0.8160055875778198
1488650,718.405029296875,0.4546273946762085
15037834,2329.117919921875,0.9295873641967773
1145994,861.405029296875,0.8185096383094788
1981352,967.7659912109375,0.9161658883094788
424842,501.34600830078125,0.8592748641967773
767778,669.6489868164062,0.7230569124221802
651039,713.833984375,0.8633813858032227
1925514,943.0590209960938,0.7791466116905212
5906570,1456.6929931640625,0.69921875
490698,500.4630126953125,0.7498998641967773
1925514,918.7260131835938,0.8006811141967773
490698,480.041015625,0.7511017918586731
1925514,891.1019897460938,0.727463960647583
1488650,718.405029296875,0.4546273946762085
1488650,769.9959716796875,0.7409855723381042
1933738,1535.824951171875,0.8261218070983887
1006794,561.31494140625,0.9016426205635071
767778,641.2059936523438,0.7596153616905212
1225226,705.7569580078125,0.9097555875778198
709130,615.8560180664062,0.8010817170143127
