total_parameters,total_training_time,test_accuracy
1232016,918.8509521484375,0.8080929517745972
942106,755.6080322265625,0.7947716116905212
1116567,958.2989501953125,0.8635817170143127
1524248,1226.93701171875,0.8297275900840759
1697419,1447.72802734375,0.8823117017745972
2101642,982.52001953125,0.8161057829856873
1815834,1418.8509521484375,0.8326321840286255
1116567,958.2989501953125,0.8635817170143127
942106,755.842041015625,0.8001803159713745
1700385,1565.5550537109375,0.8793069124221802
1700385,1565.6619873046875,0.8783053159713745
826657,795.0830078125,0.8548678159713745
5742730,1532.35400390625,0.80859375
1583646,1668.2900390625,0.8847155570983887
1990295,1722.3079833984375,0.8866186141967773
1664778,818.511962890625,0.7958734035491943
4705162,1641.4110107421875,0.8748998641967773
2101642,965.0390014648438,0.8192107081413269
2277770,1499.751953125,0.8810096383094788
1116567,951.4949951171875,0.8816105723381042
1700385,1565.071044921875,0.8771033883094788
1840906,1014.1109619140625,0.871995210647583
1116567,961.6480102539062,0.8737980723381042
1698709,1538.822021484375,0.8769030570983887
1232016,910.8900146484375,0.8213140964508057
4705162,1609.656982421875,0.8814102411270142
1116567,961.6480102539062,0.8737980723381042
1700385,1565.071044921875,0.8771033883094788
1840906,1053.60009765625,0.8733974099159241
2101642,982.52001953125,0.8161057829856873
942106,755.6080322265625,0.7947716116905212
1700385,1565.5550537109375,0.8793069124221802
1524248,1226.93701171875,0.8297275900840759
942106,731.7349853515625,0.8137019276618958
1583646,1669.569091796875,0.8808093070983887
2101642,898.7059936523438,0.8282251358032227
1815834,1396.60107421875,0.8366386294364929
826657,796.5059814453125,0.8665865659713745
2538506,1447.3179931640625,0.8308293223381042
1989005,1680.2529296875,0.8806089758872986
1990295,1722.1259765625,0.8859174847602844
1815834,1456.637939453125,0.8347355723381042
1524248,1225.802001953125,0.8304286599159241
1664778,818.511962890625,0.7958734035491943
1232016,918.4819946289062,0.8100961446762085
1700385,1527.1240234375,0.8746995329856873
2538506,1347.365966796875,0.8295272588729858
2277770,1577.2060546875,0.8885216116905212
4705162,1699.2449951171875,0.8821113705635071
2101642,934.2680053710938,0.8227163553237915
5742730,1533.179931640625,0.7965745329856873
942106,748.7490234375,0.805588960647583
2101642,984.2540283203125,0.8182091116905212
2714634,1775.89892578125,0.8939303159713745
826657,796.5059814453125,0.8665865659713745
1700385,1565.5550537109375,0.8793069124221802
2975370,1536.965087890625,0.8371394276618958
535071,620.9420166015625,0.8394430875778198
826657,796.9240112304688,0.8616786599159241
1700385,1565.5550537109375,0.8793069124221802
1116567,936.1090087890625,0.8681890964508057
824981,786.0989990234375,0.8624799847602844
2105744,1597.9439697265625,0.8417468070983887
1840906,1053.97802734375,0.8735977411270142
1404042,892.251953125,0.8493589758872986
2975370,1605.8780517578125,0.8391426205635071
1116567,961.6480102539062,0.8737980723381042
1116567,961.6480102539062,0.8737980723381042
999828,989.9010009765625,0.8571714758872986
942106,755.6080322265625,0.7947716116905212
2101642,1171.405029296875,0.8308293223381042
1116567,961.6480102539062,0.8737980723381042
1232016,918.8509521484375,0.8080929517745972
1814158,1435.075927734375,0.8315304517745972
826657,796.9240112304688,0.8616786599159241
942106,731.7349853515625,0.8137019276618958
709918,824.43701171875,0.8654847741127014
2714634,1723.9439697265625,0.8779046535491943
1700385,1565.5550537109375,0.8793069124221802
1700385,1565.5550537109375,0.8793069124221802
1698709,1542.093017578125,0.8838140964508057
1232016,918.4819946289062,0.8100961446762085
1116567,958.2989501953125,0.8635817170143127
1815834,1416.410888671875,0.8332331776618958
826657,795.0830078125,0.8548678159713745
1700385,1498.761962890625,0.8885216116905212
1232016,918.4819946289062,0.8100961446762085
826657,795.0830078125,0.8548678159713745
1840906,1053.60009765625,0.8733974099159241
1232016,918.8509521484375,0.8080929517745972
2277770,1507.172119140625,0.8862179517745972
1840906,1014.1109619140625,0.871995210647583
709918,824.43701171875,0.8654847741127014
826657,796.5059814453125,0.8665865659713745
1232016,903.4210205078125,0.8184094429016113
1232016,918.8509521484375,0.8080929517745972
823691,737.39599609375,0.8785055875778198
