total_parameters,total_training_time,test_accuracy
14164106,2506.8291015625,0.875
12252810,2476.533935546875,0.874098539352417
12252810,2479.580078125,0.8556690812110901
14164106,2507.47216796875,0.8871194124221802
13290378,2319.5029296875,0.8627804517745972
22421642,3140.0419921875,0.8811097741127014
21547914,2975.972900390625,0.8635817170143127
13126538,2666.8369140625,0.8834134340286255
21547914,2975.972900390625,0.8635817170143127
1980214,1049.968994140625,0.9111578464508057
21547914,2975.972900390625,0.8635817170143127
22421642,3273.988037109375,0.8872195482254028
13126538,2668.9111328125,0.8951321840286255
13290378,2316.380859375,0.8633813858032227
22421642,3274.926025390625,0.8704928159713745
21547914,2975.972900390625,0.8635817170143127
22421642,3153.699951171875,0.8907251358032227
29805450,3556.73291015625,0.8702924847602844
22421642,3148.43212890625,0.8836137652397156
13126538,2667.7578125,0.8866186141967773
14164106,2507.47216796875,0.8871194124221802
22421642,3140.0419921875,0.8811097741127014
22421642,3140.45703125,0.8836137652397156
22421642,3141.72607421875,0.8845152258872986
21547914,2975.197998046875,0.866286039352417
13126538,2668.9111328125,0.8951321840286255
12252810,2479.554931640625,0.8636819124221802
21547914,2974.923828125,0.870192289352417
3553034,1099.22705078125,0.8500601053237915
22421642,3167.0048828125,0.9049479365348816
30679178,3918.528076171875,0.8856169581413269
21547914,2975.197998046875,0.866286039352417
22421642,3148.43212890625,0.8836137652397156
29805450,3564.98291015625,0.8543669581413269
13290378,2319.5029296875,0.8627804517745972
12252810,2479.656982421875,0.8512620329856873
13290378,2316.258056640625,0.8559695482254028
2600778,1052.278076171875,0.8832131624221802
22421642,3275.31494140625,0.8732972741127014
22421642,3147.39501953125,0.8728966116905212
14164106,2490.02392578125,0.8801081776618958
20510346,3123.1318359375,0.8559695482254028
22421642,3274.926025390625,0.8704928159713745
30679178,3918.528076171875,0.8856169581413269
12252810,2479.656982421875,0.8512620329856873
21547914,2975.197998046875,0.866286039352417
14164106,2491.508056640625,0.8850160241127014
14164106,2487.1337890625,0.8726963400840759
14164106,2511.755859375,0.8841145634651184
21547914,2975.972900390625,0.8635817170143127
21547914,2974.923828125,0.870192289352417
13126538,2666.8369140625,0.8834134340286255
20510346,3125.06396484375,0.8836137652397156
3553034,1117.1510009765625,0.8918269276618958
20510346,3123.1318359375,0.8559695482254028
14164106,2490.02392578125,0.8801081776618958
14164106,2487.1337890625,0.8726963400840759
13290378,2319.5029296875,0.8627804517745972
13290378,2316.258056640625,0.8559695482254028
13290378,2319.5029296875,0.8627804517745972
13126538,2666.8369140625,0.8834134340286255
13290378,2319.5029296875,0.8627804517745972
13290378,2316.380859375,0.8633813858032227
3520338,1179.382080078125,0.881911039352417
13290378,2316.258056640625,0.8559695482254028
13290378,2275.680908203125,0.8626803159713745
13290378,2316.380859375,0.8633813858032227
12252810,2479.554931640625,0.8636819124221802
14164106,2511.755859375,0.8841145634651184
12252810,2476.60791015625,0.8637820482254028
22421642,3273.988037109375,0.8872195482254028
13126538,2710.9990234375,0.8926281929016113
22421642,3275.31494140625,0.8732972741127014
12252810,2476.60791015625,0.8637820482254028
12252810,2476.60791015625,0.8637820482254028
14164106,2511.755859375,0.8841145634651184
6054282,1440.3070068359375,0.8950320482254028
22421642,3147.39501953125,0.8728966116905212
22421642,3147.921875,0.8707932829856873
22421642,3147.39501953125,0.8728966116905212
12252810,2479.554931640625,0.8636819124221802
13290378,2316.380859375,0.8633813858032227
12252810,2479.656982421875,0.8512620329856873
22421642,3147.39501953125,0.8728966116905212
21547914,2954.387939453125,0.8377403616905212
5617418,1293.0369873046875,0.8678886294364929
13290378,2319.5029296875,0.8627804517745972
22421642,3148.43212890625,0.8836137652397156
13290378,2316.258056640625,0.8559695482254028
13290378,2275.680908203125,0.8626803159713745
13290378,2316.258056640625,0.8559695482254028
22421642,3148.43212890625,0.8836137652397156
22421642,3147.921875,0.8707932829856873
29805450,3561.02685546875,0.8465544581413269
2038986,785.5770263671875,0.8913261294364929
13290378,2319.5029296875,0.8627804517745972
12252810,2476.60791015625,0.8637820482254028
12252810,2477.23583984375,0.10006009787321091
12252810,2477.23583984375,0.10006009787321091
12252810,2476.60791015625,0.8637820482254028
12252810,2479.554931640625,0.8636819124221802
22421642,3147.921875,0.8707932829856873
22421642,3147.921875,0.8707932829856873
13290378,2316.258056640625,0.8559695482254028
12252810,2476.533935546875,0.874098539352417
3553034,1111.3489990234375,0.8728966116905212
13290378,2319.5029296875,0.8627804517745972
13290378,2319.5029296875,0.8627804517745972
13290378,2316.258056640625,0.8559695482254028
22421642,3147.921875,0.8707932829856873
22421642,3147.39501953125,0.8728966116905212
