total_parameters,total_training_time,test_accuracy
643274,606.488037109375,0.8760015964508057
967178,876.8380126953125,0.8316305875778198
1227914,806.5490112304688,0.8141025900840759
4166026,1351.9110107421875,0.9288862347602844
14164106,2186.85009765625,0.9150640964508057
6054282,1296.763916015625,0.9269831776618958
1691442,765.1129760742188,0.9026442170143127
490698,496.6000061035156,0.7597155570983887
4869002,1598.699951171875,0.7914663553237915
577418,610.0279541015625,0.8730969429016113
1006794,563.9229736328125,0.8934294581413269
3292298,988.6429443359375,0.8590745329856873
1983674,950.5870361328125,0.9168669581413269
13126538,2245.27978515625,0.866286039352417
15747722,2964.15185546875,0.934495210647583
4426762,1260.8720703125,0.9285857081413269
1404042,1049.9140625,0.8621794581413269
13126538,2242.48583984375,0.8642828464508057
1691442,762.4329833984375,0.9034455418586731
577418,642.6920166015625,0.85546875
13290378,1905.990966796875,0.9133613705635071
4869002,1795.89501953125,0.8406450152397156
5032842,1203.491943359375,0.44110578298568726
424842,491.4830017089844,0.8637820482254028
4869002,1607.27197265625,0.8430488705635071
709130,621.3060302734375,0.7928686141967773
5617418,1153.7650146484375,0.9080528616905212
1227914,839.875,0.8631811141967773
1227914,820.5260009765625,0.8450520634651184
1488650,771.31396484375,0.7165464758872986
14164106,2103.9638671875,0.9095553159713745
14000266,2523.386962890625,0.893629789352417
490698,480.041015625,0.7511017918586731
14164106,2152.85400390625,0.9243789911270142
3292298,1030.613037109375,0.8645833134651184
1664778,1003.06201171875,0.8784054517745972
4869002,1728.4560546875,0.8706930875778198
767778,634.0139770507812,0.7618188858032227
1006794,580.2529907226562,0.8981370329856873
1488650,769.9959716796875,0.7409855723381042
3729162,1161.43505859375,0.9272836446762085
22421642,2803.02685546875,0.9154647588729858
4869002,1606.208984375,0.8509615659713745
967178,887.802978515625,0.8611778616905212
424842,512.1820068359375,0.8558694124221802
1006794,558.9930419921875,0.8997395634651184
1488650,769.9959716796875,0.7409855723381042
3729162,1147.4830322265625,0.9256811141967773
652329,663.85595703125,0.8206129670143127
13126538,2338.27099609375,0.9055488705635071
13126538,2244.56494140625,0.8774038553237915
1983674,948.89599609375,0.9148637652397156
424842,489.42498779296875,0.8474559187889099
3553034,939.4929809570312,0.9040464758872986
13290378,1904.02294921875,0.9081530570983887
1488650,756.9599609375,0.7300680875778198
1488650,758.0589599609375,0.7190504670143127
6054282,1296.763916015625,0.9269831776618958
1225226,691.1190185546875,0.9171674847602844
1687338,757.5479736328125,0.8965344429016113
3553034,939.4929809570312,0.9040464758872986
652329,664.125,0.8361378312110901
826657,910.3720092773438,0.8690905570983887
12252810,2044.763916015625,0.8774038553237915
